"type","grouping_label","grouping_id","parent_grouping_label","parent_grouping_id","gl_nature","amount_type","period_type","data_type"
"BS Master","                            East-North Interconnection Company Limited - Equity investments",5300235,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Gurgaon-Palwal Transmission Limited - Equity investments",5300236,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Jhajjar KT Transco Private Limited - Equity investments",5300237,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Parbati Koldam Transmission Company Limited - Equity investments",5300238,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            NER II Transmission Limited - Equity investments",5300239,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            IndiGrid Solar-I (AP) Private Limited - Equity investments",5300240,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Provision for impairment | IndiGrid Solar-I (AP) Private Limited (""ISPL-I"")",5301853,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            IndiGrid Solar-II (AP) Private Limited - Equity investments",5300241,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Raichur Sholapur Transmission Company Private Limited - Equity investments",5300242,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Khargone Transmission Limited - Equity investments",5300243,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Provision for impairment - Investment in Non-convertible debentures, Unquoted - at amortised cost",5300254,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Provision for impairment - Equity investments",5300244,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Provision for impairment | Terralight Solar Energy Sitamauss Private Limited (""TSESPL"")",5301640,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Provision for impairment | IndiGrid Solar-II (AP) Private Limited (""ISPL-II"")",5301645,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            PLGPL- Equity investments",5301321,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            TSESSPL- Equity investments",5301325,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            TSETPL- Equity investments",5301326,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            VERPL- Equity investments",5301355,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Odisha Generation Phase-II Transmission  Limited",5301373,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            NRSS XXIX Transmission Limited",5301375,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Bhopal Dhule Transmission Company Limited",5301376,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Jabalpur Transmission Company Limited",5301377,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Maheshwaram Transmission Limited",5301378,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            RAPP Transmission Company Limited",5301379,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Purulia & Kharagpur Transmission Company Limited",5301380,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Virescent Renewable Energy Trust - Equity investments",5301420,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Terralight Solar Energy Patlasi Private Limited - Equity investments",5301421,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Terralight Solar Energy Sitamau Ss Private Limited - Equity investments",5301422,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            PLG Photovoltaic Private Limited - Equity investments",5301423,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            TN Solar Power Energy Private Limited  - Equity investments",5301424,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Universal Mine Developers & Service Providers Pvt Ltd - Equity investments",5301425,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Virescent Infrastructure Investment Manager Private Limited - Equity investments",5301426,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Terralight Kanji Solar Private Limited  - Equity investments",5301427,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Terralight Rajapalayam Solar Private Limited   - Equity investments",5301428,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Solar Edge Power And Energy Private Limited - Equity investments",5301429,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"PL_COMP","                    Other income",5300274,"Total Income",5300001,"Revenue","Credit","Duration",NULL
"BS Master","                            Universal Saur Urja Private Limited - Equity investments",5301430,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Virescent Renewable Energy Project Manager Manager Private Limited - Equity investments",5301431,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
"BS Master","                            Globus Steel & Power Private Limited - Equity investments",5301432,"Equity investments, at cost (unquoted) - Investment in subsidiaries",5300230,"Asset","Debit","Instant",NULL
